web_url,headline,snippet,section_name
https://www.nytimes.com/interactive/2015/04/17/arts/design/gallery-guide-lesmap.html,Lower East Side Galleries,Holland Cotter’s walk through the galleries of the Lower East Side. Holland Cotter’s walk through the galleries of the Lower East Side.,Arts
https://www.nytimes.com/interactive/2015/04/17/arts/artsspecial/gallery-guide-brooklynmap.html,Galleries in Brooklyn and Queens,Martha Schwendener’s tour through the galleries of the boroughs. Martha Schwendener’s tour through the galleries of the boroughs.,Arts
https://www.nytimes.com/interactive/2015/04/17/arts/design/gallery-guide-chelseamap.html,Chelsea Galleries,Roberta Smith’s walk through the galleries of Chelsea. Roberta Smith’s walk through the galleries of Chelsea.,Arts
https://www.nytimes.com/slideshow/2015/04/15/arts/international/20150416MEMORIAL-hp.html,Preserving Auschwitz-Birkenau,"The goal at the Auschwitz-Birkenau site is to keep the place intact, exactly as it was when the Nazis retreated. The goal at the Auschwitz-Birkenau site is to keep the place intact, exactly as it was when the Nazis retreated.",Arts
https://www.nytimes.com/interactive/2015/04/15/arts/television/outlander-costumes-starz-claire-and-jamie.html,‘Outlander’ Costume Designer Terry Dresbach on 8 Memorable Outfits,Ms. Dresbach discusses some of her most memorable designs. Ms. Dresbach discusses some of her most memorable designs.,Arts
https://www.nytimes.com/slideshow/2015/04/15/arts/20150416MEMORIAL.html,Preserving Auschwitz-Birkenau,"The goal at the Auschwitz-Birkenau site is to keep the place intact, exactly as it was when the Nazis retreated. The goal at the Auschwitz-Birkenau site is to keep the place intact, exactly as it was when the Nazis retreated.",Arts
https://www.nytimes.com/slideshow/2015/04/11/arts/music/20150412-COACHELLA.html,Coachella Fans Revel in the Music,"Performers at the festival in Indio, Calif., included Jack White, the Gaslamp Killer Experience and Cashmere Cat. Performers at the festival in Indio, Calif., included Jack White, the Gaslamp Killer Experience and Cashmere Cat.",Arts
https://www.nytimes.com/slideshow/2015/04/12/arts/design/20150412POP.html,‘International Pop’,A look at the exhibition opening on Saturday at the Walker Art Center in Minneapolis. A look at the exhibition opening on Saturday at the Walker Art Center in Minneapolis.,Arts
https://www.nytimes.com/slideshow/2015/04/05/arts/design/20150406LUMIERE-hp.html,‘Lumière! Inventing Cinema’,"A look at a new exhibition celebrating the French pioneers of cinema, Louis and Auguste Lumière. A look at a new exhibition celebrating the French pioneers of cinema, Louis and Auguste Lumière.",Arts
https://www.nytimes.com/slideshow/2015/04/05/arts/design/20150406LUMIERE.html,‘Lumière! Inventing Cinema’,"A look at a new exhibition celebrating the French pioneers of cinema, Louis and Auguste Lumière. A look at a new exhibition celebrating the French pioneers of cinema, Louis and Auguste Lumière.",Arts
https://www.nytimes.com/interactive/2015/04/03/arts/television/mad-men-season-7-timeline.html,‘Mad Men’ and Its Love Affair With ’60s Pop Culture,"A look at some of the pop culture touchstones featured in “Mad Men,” and how The New York Times originally covered them. A look at some of the pop culture touchstones featured in “Mad Men,” and how The New York Times originally covered them.",Arts
https://www.nytimes.com/slideshow/2015/04/03/arts/design/20150403SPECIES.html,‘Life at the Limits’,A look at the new exhibition at the American Museum of Natural History. A look at the new exhibition at the American Museum of Natural History.,Arts
https://www.nytimes.com/slideshow/2015/04/03/arts/design/20150403LAWRENCE.html,Jacob Lawrence’s Migration Series,Works from the new show at the Museum of Modern Art. Works from the new show at the Museum of Modern Art.,Arts
https://www.nytimes.com/slideshow/2015/04/02/arts/television/20150402MADMENBEHIND.html,"‘Mad Men,’ the Beginning",Matthew Weiner shot the pilot for “Mad Men” in 2006. The show debuted on AMC in 2007. Matthew Weiner shot the pilot for “Mad Men” in 2006. The show debuted on AMC in 2007.,Arts
https://www.nytimes.com/slideshow/2015/04/01/arts/music/20150402AXWELL.html,Axwell and Ingrosso at Terminal 5,The Swedish electronic dance music maestros played a sold-out show on March 30. The Swedish electronic dance music maestros played a sold-out show on March 30.,Arts
https://www.nytimes.com/2020/12/08/technology/why-cant-the-social-networks-stop-fake-accounts.html,Why can’t the social networks stop fake accounts?,"Facebook, Twitter and other companies have gotten better at catching bots. But fake accounts created by real humans are trickier. Every few months, social media companies say they removed another billion fake accounts. So how did a 21-year-old delivery driver in Pennsylvania impersonate Trump family members on Twitter for nearly a year, eventually fooling the president?",Technology
https://www.nytimes.com/2020/12/08/business/elon-musk-texas.html,"Elon Musk says he has moved to Texas, from California.","Mr. Musk said on Tuesday that he had moved to be near a new factory Tesla is building outside Austin. Elon Musk threatened in May to move Tesla to Texas, from California, where he has feuded with local officials about coronavirus restrictions.",Business Day
https://www.nytimes.com/2020/12/18/business/dealbook/coinbase-ipo-bitcoin.html,Coinbase’s Crypto Conundrum,"The cryptocurrency giant’s initial public offering holds big potential — and significant risks. Cryptocurrency is having a banner week in an already big year. In the past day, the value of Bitcoin set a new high and the digital currency exchange Coinbase, the most valuable American crypto company, announced that it had filed for an I.P.O. with the Securities and Exchange Commission.",Business Day
https://www.nytimes.com/2020/12/21/technology/google-antitrust-lawsuit.html,Google Denies Antitrust Claims in Early Response to U.S. Lawsuit,"The company said people use its services because they choose to, not because they lack alternatives. Google said on Monday that it had not used its multibillion-dollar deals with other large tech firms to protect its position as the dominant online search engine, in the company’s first formal rebuttal to the Justice Department’s accusations that those deals violated antitrust laws.",Technology
https://www.nytimes.com/2020/12/15/business/media/conde-nast-anna-wintour.html,Condé Nast Puts Anna Wintour in Charge of Magazines Worldwide,"The veteran editor gets more power and two new job titles — chief content officer and global editorial director of Vogue — as part of a broader shake-up. Going into this week, Anna Wintour was already one of the most powerful people in the magazine world. She has been the editor in chief of the United States edition of Vogue since 1988, the artistic director of Vogue’s parent, Condé Nast, since 2013, and the company’s global content adviser since 2019.",Business Day
https://www.nytimes.com/2020/12/16/technology/google-monopoly-antitrust.html,10 States Accuse Google of Abusing Monopoly in Online Ads,"The suit focuses on the advertisements that generate a vast majority of the company’s profits. Ten state attorneys general on Wednesday accused Google of illegally abusing its monopoly over the technology that delivers ads online, adding to the company’s legal troubles with a case that strikes at the heart of its business.",Technology
https://www.nytimes.com/2020/12/10/business/dealbook/tech-antitrust-policy-debate.html,How Washington and Silicon Valley Agree to Disagree on Taming Big Tech,"A group of experts gathered to debate privacy, competition and what to do — if anything — about tech giants’ growing power. Silicon Valley’s most successful companies have moved fast and amassed millions — and in some cases, billions — of users, while governments have slowly caught on to how these new digital businesses worked. Now, policymakers better understand the power that tech platforms gained by offering free services, which users pay for with data, and how these affect markets and society.",Business Day
https://www.nytimes.com/2020/12/16/technology/facebook-takes-the-gloves-off-in-feud-with-apple.html,Facebook Takes the Gloves Off in Feud With Apple,"The social network said it opposed changes that Apple was making to the tracking of apps and would provide information for an antitrust complaint against the iPhone maker. For years, signs of discord have brewed between Facebook and Apple.",Technology
https://www.nytimes.com/2020/12/10/business/airlines-vaccines-coronavirus.html,Airlines Gear Up to Transport Vaccines That Could Revive Travel,"Planes are one part of an elaborate supply chain to move billions of doses of vaccines around the world. Months before anyone knew which of the coronavirus vaccine candidates would pull ahead or when they’d be available, airlines were trying to figure out how to transport doses around the world.",Business Day
https://www.nytimes.com/2020/12/08/business/new-orleans-four-seasons.html,A New Orleans Tower Anchors a City’s Riverfront Ambitions,"The World Trade Center, an X-shaped office tower that has sat empty since 2011, is at the heart of plans to revitalize the area along the Mississippi River. For many years, a distinctive X-shaped office tower looming over the New Orleans riverfront was a prominent reminder of the city’s woes.",Business Day
https://www.nytimes.com/2020/12/18/technology/qanon-is-still-spreading-on-facebook-despite-a-ban.html,"QAnon is still spreading on Facebook, despite a ban.","QAnon “superspreaders” have continued to be active on Facebook, even after the company banned the conspiracy movement from its platform two months ago, according to a report released on Friday. QAnon “superspreaders” have continued to be active on Facebook, even after the company banned the conspiracy movement from its platform two months ago, according to a report released on Friday.",Technology
https://www.nytimes.com/2020/12/15/technology/facebook-lifts-ban-on-political-ads-for-georgia-runoff-elections.html,Facebook lifts ban on political ads for Georgia runoff elections.,"The social network said it made the change because of the“importance of expressing voice and using our tools to reach voters.” Facebook said on Tuesday that it would allow some advertisers to run political issue and candidacy ads in Georgia, a change from its recent ban on political ads in the United States and just weeks before a major runoff election in the state could decide the future of the Senate.",Technology
https://www.nytimes.com/2020/12/08/business/what-does-the-move-to-streaming-mean-for-lucrative-pay-deals-for-hollywood-talent.html,What does the move to streaming mean for lucrative pay deals for Hollywood talent?,"Last week, when Jason Kilar, WarnerMedia’s chief executive, announced that 17 more Warner Bros. movies would each roll out on HBO Max and in theaters simultaneously. To prevent the news of the 17-movie shift from leaking (and to make the move speedily rather than get mired in the expected blowback), WarnerMedia kept the major agencies and talent management companies in the dark until roughly 90 minutes before issuing a news release, report Brooks Barnes and Nicole Sperling. Last week, when Jason Kilar, WarnerMedia’s chief executive, announced that 17 more Warner Bros. movies would each roll out on HBO Max and in theaters simultaneously. To prevent the news of the 17-movie shift from leaking (and to make the move speedily rather than get mired in the expected blowback), WarnerMedia kept the major agencies and talent management companies in the dark until roughly 90 minutes before issuing a news release, report Brooks Barnes and Nicole Sperling.",Business Day
https://www.nytimes.com/2020/12/18/business/fed-stress-tests.html,"Banks Can Resume Buybacks and Pay Dividends if They’re Profitable, Fed Says","Earlier this year, the regulator froze buybacks and put a lid on banks’ dividend payouts. Now it is slightly loosening those restrictions. The Federal Reserve on Friday said that the financial system’s biggest banks had the wherewithal to withstand a severe economic shock from the pandemic, and that they would be able to return more money to shareholders early next year as long as they show that they are profitable.",Business Day
https://www.nytimes.com/2020/12/15/business/new-york-commercial-real-estate.html,Recent Commercial Real Estate Transactions,Recent commercial real estate transactions in New York. $2.325 MILLION,Business Day
https://www.nytimes.com/2020/12/16/business/companies-crucial-to-vaccine-distribution-are-seeing-a-flurry-of-investments.html,Companies crucial to vaccine distribution are seeing a flurry of investments.,"companies that are key to the cold storage and distribution of Covid-19 vaccines are seeing a flurry of new investments. Until recently, the temperature-controlled storage and shipping of pharmaceutical products, known as the “cold chain,” was a relatively sleepy corner of the health care industry.",Business Day
https://www.nytimes.com/2020/12/21/business/disney-chairman-alan-bergman-horn.html,Disney names a new chairman for its movie division.,"Disney on Monday cleared up a lingering question at its movie division: Alan Bergman, 54, was named chairman, succeeding Alan F. Horn, 77, a venerable figure in Hollywood who has led Walt Disney Studios since 2012. Mr. Horn will continue to serve as chief creative officer. Disney on Monday cleared up a lingering question at its movie division: Alan Bergman, 54, was named chairman, succeeding Alan F. Horn, 77, a venerable figure in Hollywood who has led Walt Disney Studios since 2012. Mr. Horn will continue to serve as chief creative officer.",Business Day
https://www.nytimes.com/2020/12/11/business/dealbook/airbnb-ipo-chesky.html,Airbnb’s Stunning I.P.O.,"The home-rental company’s stock debut briefly left its own chief speechless. Brian Chesky, Airbnb’s co-founder and C.E.O., was left momentarily speechless on live television yesterday after being told his company’s shares were set to begin trading at $139, after its I.P.O. had priced them at $68. (They eventually closed at $144.71.) He may as well have been speaking for Wall Street and Silicon Valley, which were left agog by a frenzy for tech I.P.O.s this week.",Business Day
https://www.nytimes.com/2020/12/15/business/dealbook/blade-helicopter-spac.html,Blade Takes Off for the Stock Markets,"The private helicopter taxi company is merging with a blank-check fund. Blade Urban Air Mobility, the New York-based helicopter taxi service, has struck a deal to go public via a sale to a blank-check company backed by KSL Capital that values the company at about $825 million. The deal includes $400 million in proceeds, which includes a $125 million infusion along with the cash in the SPAC. Pending the deal’s closure, it will trade on the Nasdaq under the ticker “BLDE.”",Business Day
https://www.nytimes.com/2020/12/16/business/dealbook/capitalism-populism-debate.html,How Capitalism Is Coping in an Era of Populism,"A group of experts gathered to debate the role of government and business, and what each can do to address rising anger over inequality. Recent years have seen a marked rise of populism, as leaders like President Trump tapped into fury over growing chasms in society to assume power and reshape American institutions. Even President-elect Joseph R. Biden Jr., an embodiment of the Washington establishment for decades, has embraced populist elements in his platform. (Core to his “Build Back Better” plan is “Buy American,” after all.)",Business Day
https://www.nytimes.com/2020/12/10/business/smart-traffic-lights.html,"Smarter Traffic Lights, Calmer Commuters","Advances in technology may come to a corner near you, easing traffic and possibly helping the environment. How often have you cursed out a traffic light that took forever to change? Or the lights on a long stretch of road made you stop at every cross street, just when you felt you might actually make it to work on time? Take heart: Less painful commutes may be ahead, with advanced electronic control systems that apply artificial intelligence to the task of keeping traffic moving.",Business Day
https://www.nytimes.com/2020/12/12/business/dealbook/should-companies-require-employees-to-take-the-vaccine.html,Should Companies Require Employees to Take the Vaccine?,"It’s a debate that’s roiling boardrooms around the world. The DealBook newsletter delves into a single topic or theme every weekend, providing reporting and analysis that offers a better understanding of a hot-button issue. If you don’t already receive the daily newsletter, sign up here.",Business Day
https://www.nytimes.com/2020/12/09/business/dealbook/covid-vaccine-policy-debate.html,"How to End This Pandemic, and Prepare for the Next One","A group of experts gathered to debate vaccines, inequality and repairing the nation’s battered institutions. The Food and Drug Administration will hold a hearing this week to determine whether to grant emergency authorization to a coronavirus vaccine developed by Pfizer and BioNTech. The vaccine, which the companies claim is 95 percent effective, is one of two that could be ready for injections in the United States before the end of this year. The other, by Moderna, will be considered by the regulator for emergency approval next week. In early trials, the vaccine appeared to prevent the development of Covid-19 in around 94 percent of recipients.",Business Day
https://www.nytimes.com/2020/12/18/business/restaurant-coronavirus-regulations-chains.html,"How May We Serve You? For Restaurant Chains, It Depends on the Location",Large dine-in chains are finding it difficult to enact uniform approaches to the pandemic when dealing with different regulations across the country about how they can operate. Executives at the Brazilian steakhouse chain Fogo de Chão thought they had seen the worst of it.,Business Day
https://www.nytimes.com/2020/12/14/technology/pinterest-gender-discrimination-lawsuit.html,Pinterest Settles Gender Discrimination Suit for $22.5 Million,"The suit had been brought by Françoise Brougher, Pinterest’s former chief operating officer, who said she was fired after speaking up about mistreatment. SAN FRANCISCO — Pinterest on Monday agreed to pay $22.5 million to settle a gender discrimination and retaliation lawsuit from Françoise Brougher, its former chief operating officer, in one of the largest publicly announced individual settlements for gender discrimination.",Technology
https://www.nytimes.com/2020/12/16/technology/personaltech/how-to-send-2020-holiday-newsletter.html,How to Send a Recap of 2020 to Friends and Family,"Even if you’ve never done a year-end newsletter, there’s still time to squeeze in a personalized message before the calendar flips the page. For many people, 2020 has been a disruptive, frustrating, heartbreaking and disorienting year. But as December winds down, it’s also an opportunity to take stock of the things that happened and to let your friends and family know how you’ve been doing through it all.",Technology
https://www.nytimes.com/2020/12/11/your-money/business-schools-pandemic.html,Zoom Classes. No Chance Meetings. Is Virtual Business School Worth the Cost?,"Students in the M.B.A. class of 2021 have been hit particularly hard. The degree can cost $200,000, not counting lost wages. Getting a master’s in business administration is about a lot more than book learning.",Your Money
https://www.nytimes.com/2020/12/14/business/dealbook/roblox-tech-ipos.html,Tech I.P.O.s Take a Breather,"Roblox delayed its debut as Wall Street worries about a bubble. The eye-popping stock market debuts of Airbnb and DoorDash last week have led to the delay of at least one eagerly awaited I.P.O., as executives are taken aback by the strength of the tech stock craze.",Business Day
https://www.nytimes.com/2020/12/18/business/dealbook/us-china-relations-debate.html,How to Reset the Relationship Between the U.S. and China,"A group of experts gathered to debate the prospects for cooperation and competition between the world’s most powerful economies. When President-elect Joseph R. Biden Jr. moves into the White House, he will inherit a relationship with China that is at its lowest point in decades. Among the issues on his to-do list are tariffs, which he has said he plans to maintain when he takes over; how to handle human rights violations in China’s Xinjiang region; and a tech Cold War that has raised questions over data, sovereignty and power.",Business Day
https://www.nytimes.com/2020/12/14/technology/to-quash-vaccine-misinformation-this-doctor-opts-for-facts-over-fighting-fiction.html,"To quash vaccine misinformation, this doctor opts for facts over fighting fiction.",The coronavirus vaccinations are starting. Now Americans need to be persuaded to trust and accept them. The coronavirus vaccinations are starting. Now Americans need to be persuaded to trust and accept them.,Technology
https://www.nytimes.com/2020/12/09/business/airbnb-ipo-price.html,"Airbnb prices I.P.O. at $68 a share, for a $47 billion valuation.","The move, which is the second time the home-rental company raised its offering price, would value Airbnb for as much as $42 billion. Airbnb priced its initial public offering on Wednesday at $68 a share, selling 51.5 million shares for $3.5 billion and valuing the home rental company at $47 billion. It is the largest I.P.O. of the year.It was a far higher price than the company had originally set, indicating investor demand for the stock. Airbnb had initially put its price range at $44 to $50 a share, and on Monday it had raised that to $56 to $60 each.",Business Day
https://www.nytimes.com/2020/12/10/business/energy-environment/exxon-mobil-pandemic-energy-transition.html,‘Is Exxon a Survivor?’ The Oil Giant Is at a Crossroads.,"Exxon Mobil is struggling to find its footing as demand for oil and gas falls and world leaders and businesses pledge to fight climate change. HOUSTON — Over the last 135 years, Exxon Mobil has survived hostile governments, ill-fated investments and the catastrophic Exxon Valdez oil spill. Through it all, the oil company made bundles of money.",Business Day
https://www.nytimes.com/2020/12/09/technology/doordash-ipo-stock.html,DoorDash Soars in First Day of Trading,"The delivery company’s shares closed at $190 each, 86 percent above its initial public offering price of $102, in a sign of investor appetite. SAN FRANCISCO — Wall Street loves a pandemic winner.",Technology
https://www.nytimes.com/2020/12/10/business/economy/unemployment-claims.html,"Unemployment Claims Jump, Casting New Shadow Over U.S. Economy","The recent coronavirus surge is taking a toll on jobs that one economist calls “a slow-moving disaster.” When coronavirus cases began rising across the country this fall, economists sounded a warning: Without government aid, layoffs were sure to follow.",Business Day
https://www.nytimes.com/2020/12/16/technology/twitter-will-begin-removing-vaccine-misinformation.html,Twitter will begin removing vaccine misinformation.,"Twitter said on Wednesday that it would begin removing misinformation about coronavirus vaccines. The planned takedowns, which will begin next week, were announced as misinformation about the vaccines, which are just starting to be distributed in the United States, is increasing. Twitter said on Wednesday that it would begin removing misinformation about coronavirus vaccines. The planned takedowns, which will begin next week, were announced as misinformation about the vaccines, which are just starting to be distributed in the United States, is increasing.",Technology
https://www.nytimes.com/2020/12/08/technology/a-senate-hearing-promoted-unproven-drugs-and-dubious-claims-about-the-coronavirus.html,A Senate hearing promoted unproven drugs and dubious claims about the coronavirus,"Panelists called by Senator Ron Johnson, Republican of Wisconsin, deployed inaccurate information in disputing the need for mask wearing and social distancing. Senator Ron Johnson, Republican of Wisconsin, spent much of this year promoting investigations into Hunter Biden, trying fruitlessly to show corruption on the part of Joseph R. Biden Jr.",Technology
https://www.nytimes.com/2020/12/21/business/a-former-big-tech-insider-is-helping-with-antitrust-cases-against-the-companies.html,A former big tech insider is helping with antitrust cases against the companies.,A former tech industry insider is now playing a key role in the wave of antitrust lawsuits against the giant tech companies. A former tech industry insider is now playing a key role in the wave of antitrust lawsuits against the giant tech companies.,Business Day
https://www.nytimes.com/2020/12/10/business/european-central-bank-stimulus-coronavirus.html,European Central Bank Steps Up Its Stimulus as the Economy Contracts,"The central bank said it expected the economic impact of the pandemic to last well into 2022, prompting an expansion of relief programs. FRANKFURT — The European Central Bank delivered another dose of stimulus to the eurozone economy on Thursday, warning that the economic crisis caused by the pandemic is likely to linger well into 2022 despite the rollout of new vaccines.",Business Day
https://www.nytimes.com/2020/12/20/business/mackenzie-scott-philanthropy.html,"Giving Billions Fast, MacKenzie Scott Upends Philanthropy","Through a streamlined operation, Ms. Scott has given away $6 billion this year, much of it to small charities and nonprofits. On a Monday evening in November, Dorri McWhorter, the chief executive of the Y.W.C.A. Metropolitan Chicago, got a phone call from a representative of the billionaire philanthropist MacKenzie Scott. The news was almost too good to be true: Her group would be receiving a $9 million gift.",Business Day
https://www.nytimes.com/2020/12/10/reader-center/pandemic-personal-budget.html,Has Your Budget Changed During the Pandemic?,"What kind of spending have you prioritized and what’s no longer important? The New York Times would like to hear from you. The coronavirus pandemic has touched all aspects of our lives, including our finances.",Reader Center
https://www.nytimes.com/2020/12/14/business/dealbook/climate-policy-debate.html,How Climate Policy Will Change in 2021,"A group of experts gathered to debate the prospects for the new White House administration’s big promises on the environment. President-elect Joseph R. Biden Jr. made action on climate change a central part of his platform during the election campaign, promising a $1.7 trillion investment in clean energy and environmental justice, net-zero emissions in the United States by 2050 and an immediate return to the Paris Agreement. He has reportedly raised the issue of climate in every congratulatory call he has accepted from world leaders, and he has pledged to make climate a focus in every federal agency so that the issue doesn’t end up sidelined in the daily grind of governance.",Business Day
https://www.nytimes.com/2020/12/08/business/new-york-commercial-real-estate.html,Recent Commercial Real Estate Transactions,Recent commercial real estate transactions in New York. $4.2 MILLION,Business Day
https://www.nytimes.com/2020/12/21/technology/ripple-cryptocurrency-sec-lawsuit.html,Cryptocurrency Company Ripple Facing an S.E.C. Lawsuit,"Ripple, the company behind the third most valuable digital token, is expecting to be sued by regulators as cryptocurrency values skyrocket. One of the most valuable companies in the cryptocurrency industry said on Monday that it expected to be sued by the Securities and Exchange Commission for violating investor protection laws.",Technology
https://www.nytimes.com/2020/12/21/business/dealbook/congress-stimulus-deal.html,It’s Finally Here. But Is It Enough?,"Congress finally reached a stimulus deal. Some worry it’s too little, too late. Lawmakers finally struck a $900 billion stimulus compromise yesterday, after months of warnings from economists, corporate leaders and the Fed that the U.S. economy needed additional help. The questions now are whether it’s enough, and who will benefit the most.",Business Day
https://www.nytimes.com/2020/12/15/business/mackenzie-scott-donations.html,MacKenzie Scott Announces $4.2 Billion More in Charitable Giving,"“She’s disrupting the norms around billionaire philanthropy by moving quickly,” an expert on charities said. In her short career as one of the world’s leading philanthropists, MacKenzie Scott has made a mark through the enormous scale of her giving and also through its speed, donating nearly $6 billion of her fortune this year alone.",Business Day
https://www.nytimes.com/2020/12/14/technology/google-delays-return-to-office-and-eyes-flexible-work-week.html,Google Delays Return to Office and Eyes ‘Flexible Work Week’,"The Silicon Valley company now plans to have employees return to the office in September. It will be different when they get there. OAKLAND, Calif. — With the pandemic still in full swing and the first doses of a coronavirus vaccine just starting to ship in the United States, Google has pushed back the planned return to the office by a few months, to September 2021.",Technology
https://www.nytimes.com/2020/12/12/technology/roblox-ipo.html,Roblox Delays I.P.O. Until Next Year,"After witnessing head-turning results for the initial public offerings by Airbnb and DoorDash, the gaming company said it would wait to test the market. Roblox, a gaming company that had been preparing to go public this month, has decided to delay its initial public offering until next year, in a sign that the enthusiastic market for I.P.O.s by DoorDash and Airbnb this past week has made it difficult to price shares accurately.",Technology
https://www.nytimes.com/2020/12/11/technology/heres-what-went-viral-online-this-week.html,Here’s what went viral online this week.,"As Covid-19 killed thousands, the biggest stories on social media were about immigration, K-pop and the death of a “Friday” star. Here at Daily Distortions, we try to debunk false and misleading information that has gone viral. We also want to give you a sense of how popular that misinformation is, in the context of what is being discussed on social media. With the help of NewsWhip, a firm that compiles social media performance data, we made a list of the 10 most-engaged stories of the week in the United States. (NewsWhip tracks the number of reactions, shares and comments each URL receives on Facebook, as well as shares on Pinterest and by a group of influential users on Twitter.)",Technology
https://www.nytimes.com/2020/12/21/business/stimulus-paycheck-protection-program.html,Relief Deal Would Give Small Businesses a Shot at a Second Loan,"The stimulus package being negotiated in Washington includes $285 billion for a renewed Paycheck Protection Program. Federal lawmakers have agreed to revive the signature small-business relief effort established last spring, committing $285 billion for additional loans under the Paycheck Protection Program and allowing particularly hard-hit companies to get a second loan.",Business Day
https://www.nytimes.com/2020/12/08/business/energy-environment/russia-helium.html,Big Push Into Helium Could Have the World on Russia’s String,"It’s not just party balloons. A huge Siberian production plant is expected to reshape the market for a gas that’s essential to many critical industries. MOSCOW — With a momentary hiss of gas escaping a canister, the limp red balloon suddenly came to life, filled with helium.",Business Day
https://www.nytimes.com/2020/12/21/business/eurostar-pandemic-train-europe.html,"Who Takes the Eurostar? Almost No One, as the Pandemic Fuels a Rail Crisis","A plunge in ridership at the international high-speed train mirrors wider troubles gripping Europe’s railway industry. PARIS — Earlier this month, David-Alexander Leduc rolled his suitcase down a nearly empty platform at the Gare du Nord train station and scanned his ticket at the turnstile to board the sole Eurostar leaving that day for London.",Business Day
https://www.nytimes.com/2020/12/08/technology/covid-vaccines-senate-hearing.html,"No, the Pfizer and Moderna vaccine development has not been ‘reckless.’","Experts maintain that widespread rollout of these vaccines, which have undergone rigorous testing, is very likely to be safe. Dr. Jane M. Orient, an Arizona internist who will testify before Congress on Tuesday, has raised concerns about the new scientific methods that the drug companies Moderna and Pfizer are using to develop coronavirus vaccines, and about continued calls for widespread vaccination.",Technology
https://www.nytimes.com/2020/12/11/business/economy/unemployment-benefit-payback.html,"Jobless Benefits Saved Them, Until States Wanted the Money Back","A pandemic relief program allows no forgiveness of overpayments, even when recipients are not at fault and the funds are already spent. Unemployment payments that looked like a lifeline may now, for many, become their ruin.",Business Day
https://www.nytimes.com/2020/12/14/business/media/norman-pearlstine-los-angeles-times.html,"Norman Pearlstine, Top Editor of Los Angeles Times, Takes Adviser Role","The veteran journalist took charge of the newsroom two years ago in an effort to bring stability to the paper under new ownership. Norman Pearlstine, the executive editor of The Los Angeles Times, has moved into a senior adviser role while the search for his successor continues, the paper’s owner said in an email to the staff on Monday.",Business Day
https://www.nytimes.com/2020/12/10/technology/airbnb-tops-100-billion-on-first-day-of-trading-reviving-talk-of-a-bubble.html,"Airbnb Tops $100 Billion on First Day of Trading, Reviving Talk of a Bubble","The home-rental company’s blockbuster I.P.O. followed that of the delivery company DoorDash. Investors piled into both. SAN FRANCISCO — Over the last decade, Airbnb has upended the travel industry, riled regulators, frustrated local communities and created a mini-economy of short-term rental operators, all while spinning a warm narrative of belonging and connection.",Technology
https://www.nytimes.com/2020/12/08/business/media/hbo-max-subscribers-att-box-office-losses.html,Who’s Behind the Fight Between Warner Bros. and Hollywood? It’s AT&T,"The town is mad about the studio’s decision to put movies on HBO Max and in theaters at the same time. But with a telecom giant running an entertainment company, things were bound to get weird. Even a small sample of the Warner Bros. 2021 film slate suggests the studio’s big-screen ambitions: a desert-planet messiah who can kill with a word (“Dune”); a colossal clash between mutant monsters (“Godzilla vs. Kong”); a local hero who whips up frenzied dance routines across uptown rooftops (“In the Heights”).",Business Day
https://www.nytimes.com/2020/12/16/technology/facebook-reverses-postelection-algorithm-changes-that-boosted-news-from-authoritative-sources.html,Facebook reverses postelection algorithm changes that boosted news from authoritative sources.,"Facebook confirmed that it has in the past few days rolled back a change that lifted news from authoritative outlets over hyperpartisan sources after November’s election, signaling a return to normalcy for the social network. Facebook confirmed that it has in the past few days rolled back a change that lifted news from authoritative outlets over hyperpartisan sources after November’s election, signaling a return to normalcy for the social network.",Technology
https://www.nytimes.com/2020/12/07/business/media/rashida-jones-msnbc-president.html,"MSNBC Names Rashida Jones as President, Succeeding Phil Griffin","Ms. Jones, currently a senior vice president at the network, will become the highest-ranking Black woman in the TV news industry. MSNBC was already preparing for one momentous presidential transition next year. Now the 24-hour cable channel and home to liberal stars like Rachel Maddow is about to take on a second.",Business Day
https://www.nytimes.com/2020/12/10/business/economy/states-small-businesses.html,States Try to Rescue Small Businesses as U.S. Aid Is Snarled,"State governments are offering loans, grants and tax rebates, but budget constraints limit their impact. With the economic recovery faltering and federal aid stalled in Washington, state governments are stepping in to try to help small businesses survive the pandemic winter.",Business Day
https://www.nytimes.com/2020/12/21/business/a-much-hyped-video-game-has-turned-into-a-nightmare-for-its-developer.html,A much-hyped video game has turned into a nightmare for its developer.,"Since the release of the highly anticipated Cyberpunk 2077 video game on Dec. 10, thousands of gamers have created viral videos featuring a multitude of glitches and bugs — many hilarious — that mar the game and render it virtually unplayable for many users. Since the release of the highly anticipated Cyberpunk 2077 video game on Dec. 10, thousands of gamers have created viral videos featuring a multitude of glitches and bugs — many hilarious — that mar the game and render it virtually unplayable for many users.",Business Day
https://www.nytimes.com/2020/12/19/business/dealbook/deals-mergers-acquisitions-2020.html,The Year in Deals Can Be Summed Up in 4 Letters,"This year was all about the SPAC. The DealBook newsletter delves into a single topic or theme every weekend, providing reporting and analysis that offers a better understanding of a big issue in the news. If you don’t already receive the daily newsletter, sign up here.",Business Day
https://www.nytimes.com/2020/12/16/business/economy/how-are-you-managing-the-holidays-in-a-pandemic.html,How Are You Managing the Holidays in a Pandemic?,Financial hardship and a battened-down economy are making this a challenging season. The New York Times would like to hear how you have been affected. The economic upheaval caused by the pandemic is making this a very unusual holiday season.,Business Day
